rosbagTimestamp,data
1665094043693942558,2.0
1665094044718384917,1.0
1665094045737991026,0.0
1665094046783833657,14.3000001907
1665094047805803896,99.9000015259
1665094048829392171,97.5999984741
1665094049868102864,96.4000015259
1665094050900150018,96.8000030518
1665094051923482110,97.8000030518
1665094052951311160,96.3000030518
1665094053980304077,97.1999969482
1665094055012571933,96.8000030518
1665094056042589970,96.0999984741
1665094057066574686,98.5999984741
1665094058092315934,96.5
1665094059121622843,98.0999984741
1665094060148013084,96.4000015259
1665094061181858272,96.6999969482
1665094062212176534,98.0
1665094063236539249,95.6999969482
1665094064266246010,98.0999984741
1665094065302517075,97.5
1665094066335774798,95.8000030518
1665094067367159664,97.9000015259
1665094068393165972,97.5
1665094069423377886,95.3000030518
1665094070455714141,97.6999969482
1665094071490560978,97.5999984741
1665094072516121400,95.5
1665094073543488970,98.3000030518
1665094074583417659,96.1999969482
1665094075618365424,98.5
1665094076643738505,96.5
1665094077668878761,96.5999984741
1665094078697888994,96.1999969482
1665094079729040225,97.0
1665094080757278483,97.3000030518
1665094081779979302,97.8000030518
1665094082810526885,98.9000015259
1665094083830612644,97.0
1665094084876916212,97.5999984741
1665094085908798733,97.8000030518
1665094086936761061,96.3000030518
1665094087962591197,97.5
1665094088988113809,96.5
1665094090015124879,97.4000015259
1665094091049488658,96.6999969482
1665094092074817878,98.5
1665094093107433438,95.9000015259
1665094094138942106,96.9000015259
1665094095181191706,95.9000015259
1665094096212538381,97.0
1665094097242178725,98.0999984741
1665094098273139013,97.0
1665094099306076126,97.8000030518
1665094100335650776,98.0999984741
1665094101373466439,97.4000015259
1665094102400893428,97.3000030518
1665094103430850679,97.0999984741
1665094104461501561,97.0
1665094105487441474,96.5
1665094106516591172,96.1999969482
1665094107552610930,97.5
1665094108587121491,97.5999984741
1665094109614991078,97.3000030518
1665094110644316023,98.0999984741
1665094111666326371,95.9000015259
1665094112697336099,99.0
1665094113735356914,97.5999984741
1665094114774886952,96.8000030518
1665094115810993240,97.6999969482
1665094116843390915,94.6999969482
1665094117869880352,98.4000015259
1665094118891599467,97.8000030518
1665094119921997853,97.1999969482
1665094120952125022,98.9000015259
1665094121997586404,94.0
1665094123023301182,97.1999969482
1665094124052733193,99.0999984741
1665094125082537559,98.0999984741
1665094126117474532,97.5999984741
1665094127149400882,97.9000015259
1665094128174685225,95.5999984741
1665094129197299422,98.8000030518
1665094130225471191,97.3000030518
1665094131267527214,95.0
1665094132306133013,95.4000015259
1665094133347100066,97.8000030518
1665094134377748008,99.0999984741
1665094135408623876,96.9000015259
1665094136443966506,97.6999969482
1665094137480262198,98.3000030518
1665094138504595221,98.5999984741
1665094139540764668,96.5
1665094140572770895,96.9000015259
1665094141612303333,96.6999969482
1665094142641820375,98.5999984741
1665094143673843034,97.9000015259
1665094144718635350,97.5999984741
1665094145742654895,97.6999969482
1665094146778903314,98.5
1665094147811868688,96.6999969482
1665094148841696632,96.0999984741
1665094149869534583,98.3000030518
1665094150902718956,96.8000030518
1665094151947950075,98.5
1665094152974981849,97.4000015259
1665094154002592596,98.3000030518
1665094155036993725,98.5999984741
1665094156078691352,96.0
1665094157114174903,97.5
1665094158162393670,96.4000015259
1665094159209008891,98.4000015259
1665094160247991482,99.0999984741
1665094161286040587,97.3000030518
1665094162323550076,98.5999984741
1665094163369559057,97.1999969482
1665094164393646790,97.5999984741
1665094165417439787,97.6999969482
1665094166459829156,96.9000015259
1665094167490899114,97.0
1665094168513521567,97.8000030518
1665094169558612076,97.8000030518
1665094170593737197,96.5
1665094171625401043,98.9000015259
1665094172652138290,98.4000015259
1665094173675629706,96.6999969482
1665094174716623875,98.1999969482
1665094175745997921,98.0
1665094176775207452,96.1999969482
1665094177805739780,97.0
1665094178833611417,98.3000030518
1665094179863414946,97.3000030518
1665094180912871852,94.1999969482
1665094181951141775,97.3000030518
1665094182980747645,99.0999984741
1665094184017162578,96.5
1665094185049995464,97.8000030518
1665094186083520423,97.6999969482
1665094187118517377,96.5999984741
1665094188153278395,95.6999969482
1665094189198206532,98.5999984741
1665094190237298281,98.1999969482
1665094191271447121,95.6999969482
1665094192304649232,96.8000030518
1665094193331999156,97.3000030518
1665094194365949727,98.6999969482
1665094195409810080,97.6999969482
1665094196444786058,97.5999984741
1665094197471068369,98.4000015259
1665094198505631165,97.5999984741
1665094199543245436,98.3000030518
1665094200581953742,97.1999969482
1665094201610918798,97.1999969482
1665094202641364380,98.0
1665094203698522528,96.5
1665094204730230640,99.8000030518
1665094205769095299,97.1999969482
1665094206800574415,99.9000015259
1665094207846403671,96.5999984741
1665094208875518348,95.1999969482
1665094209920868861,98.5
1665094210953908858,97.8000030518
1665094211986170151,96.9000015259
1665094213020771326,97.5999984741
1665094214057757337,97.4000015259
1665094215097651759,98.0999984741
1665094216125735723,99.1999969482
1665094217159635460,98.9000015259
1665094218187651087,97.3000030518
1665094219240707014,96.9000015259
1665094220264772653,98.4000015259
1665094221291357803,98.4000015259
1665094222339808112,96.3000030518
1665094223369508872,98.0999984741
1665094224407080148,98.3000030518
1665094225440031097,97.8000030518
1665094226474388625,97.5999984741
1665094227513313735,99.0999984741
1665094228537369455,96.6999969482
