Time,X,Y,Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
1732312856.22309,3.7514925607505387,-0.005069108619025431,-0.19713654649773657,-0.03857362366656171,0.034906632998552324,-0.022749519675603548,1.0308942435732615
1732312856.31448,3.7964301210558506,0.028416935050087168,-0.21703797158793975,-0.017793105711356665,0.043988580346610684,-0.01605655987097388,1.017211027457484
1732312856.41583,3.985551035784025,0.048953877314560724,-0.1861560067742683,0.028185850104199706,0.01353768711640124,-0.01949164488979089,1.008447217651544
1732312856.51814,4.004065944299277,0.08630629901858261,-0.1991732374065813,-0.0020446815489606426,0.07154413557757383,-0.09184795865943259,1.0172660458457
1732312856.62103,4.141798114090202,0.05218713084003731,-0.24141772816689366,0.0015819354430649498,0.07720440903295112,-0.05900446930237023,1.0014780429991494
1732312856.71583,4.284382202204148,0.11330885397442365,-0.2002953971756858,0.005121160975222831,-0.03267424196763213,-0.0351907699187352,0.9840917755194146
1732312856.81978,4.328873259286876,0.04220253408779837,-0.20269910158173934,0.006004493703844122,-0.01546418636263825,-0.026037982473219166,1.012600588021103
1732312856.91407,4.457267122492926,-0.022102318484593268,-0.19937066489201435,-0.022976655101322508,0.03861468504942777,-0.03717401639109168,0.9585059092620297
1732312857.01359,4.532641297368139,-0.03690581508008672,-0.2182583234497289,-0.0038937958922754382,0.035597025083704346,0.00745707912992756,0.9807194475311977
1732312857.12162,4.660998450681198,-0.0006581005564741879,-0.17860961565330113,0.02139666428615411,0.01632830962794477,-0.010436694202963705,0.9540217151082576
1732312857.2246,4.78247402544844,-0.04218270439883899,-0.29988738313838925,0.002272666575902909,-0.0067321139643065865,-0.05750491787859366,1.0134902767101113
1732312857.32844,4.753010893287528,-0.013004288386726022,-0.2728853949478208,0.016693051623956352,0.02319046706353174,-0.026429551236175367,1.0088994148086312
1732312857.41742,4.866310318446421,-0.03141162621747122,-0.24256731539511156,0.017149095140077387,0.024449264398604988,-0.0961450080095169,1.0172136942264174
1732312857.52413,4.978835723588854,-0.04440950532430065,-0.27476289899545114,-0.0355393396311715,0.018937314866360425,-0.03990291382520445,0.9893954827625691
1732312857.62925,5.075145475947043,0.01470197115010484,-0.2558099159785139,-0.008407540187729691,-0.02354255286062694,-0.07032689230947733,0.9884756500709251
1732312857.71835,5.233633778108946,-0.016233689061353786,-0.23907827436466622,-0.017105591505093807,-0.036023491331949944,-0.0024470811943323317,1.0351071434207586
1732312857.8277,5.315730430863695,-0.1291278298011003,-0.27366382526380123,-0.01601287648051098,0.017987811951845258,-0.06969024846490024,1.0449554565798735
1732312857.92931,5.406453185464961,-0.0747941123038583,-0.2844667450944647,-0.030878746767137085,-0.029399034484029817,-0.03875036946451317,0.9555128124811032
1732312858.02463,5.530737011775641,-0.15045361531704793,-0.2698376072781674,0.036512234581709074,0.03203864642113345,-0.05040799449517332,0.9951128028078822
1732312858.12458,5.6070913700092975,-0.10793598462001813,-0.3579818167876085,0.04264925952101624,-0.037298892645535764,-0.10022455569045376,0.9802544341360853
1732312858.23059,5.739296992413461,-0.14697253320194367,-0.30708630647446,-0.035167781696759506,-0.007782303196924779,0.008208477848430342,0.9635958953201508
1732312858.32381,5.744639130935897,-0.14590439031543337,-0.3478673874087774,0.036085962271740955,-0.03461270303205266,0.010789560006378686,1.0048739406552358
1732312858.44072,5.862860957448888,-0.19665743765868218,-0.3354493206561197,0.0002495788879603826,0.028704675501428828,-0.01692891735844481,0.9760855933484782
1732312858.52716,5.871303230121135,-0.190351169525368,-0.341990847987357,-0.021257110076447004,0.031126267377760947,-0.053011537875378725,0.9988355484550723
1732312858.6362,6.002748080562861,-0.17395616889871526,-0.33324270358698915,-0.027829516725597865,0.04827553179592774,-0.06560880147815863,1.0365127094821116
1732312858.74471,6.1099308101501615,-0.22683326275659732,-0.3490395123158659,0.003980389450183679,-0.024958251487145547,-0.006704895935649199,0.9716295438142343
1732312858.83548,6.195345101974812,-0.12829580835100785,-0.3649369485069824,-0.04224304543100703,-0.01967234516464645,0.028337280571662987,0.9673560949879427
1732312858.9373,6.317654252208422,-0.16447081978990027,-0.35359312606441745,-0.05512031217494558,-0.04929716153505225,-0.0037282100391387678,0.9685726811142866
1732312859.03594,6.493681399173193,-0.21274042498639786,-0.3812806229086576,-0.014183662877873596,0.02991938459601918,-0.033626462908313656,0.991551654649546
1732312859.13117,6.477436084862103,-0.1829830383280538,-0.44903760252496444,-0.06935706987829007,0.021159660698191415,0.0042727968310661175,0.9812799511191378
1732312859.23211,6.654223988815675,-0.15955924849480213,-0.4065195933423432,-0.0368561661537221,0.029041653298244777,0.04494612358921912,0.9906726445627618
1732312859.33609,6.695096072356669,-0.21413811339130748,-0.45749234158797386,-0.041838933457775715,0.001525873724024132,-0.024511190385260923,0.9729473282523984
1732312859.4325,6.866834342042828,-0.2449742356896334,-0.4526821557723972,0.029137731122027836,-0.059400671844251136,0.03221108835220646,1.0197040891532863
1732312859.52996,6.915196789917073,-0.21315617515270255,-0.45507777008079664,0.03420343510944834,0.01780794313620119,0.01777315687016403,0.9889895652477985
1732312859.63647,7.051135014809899,-0.22389397509261189,-0.42765674107810236,0.004505143575035429,-0.017340507469990496,-0.00035510162502135154,1.0269010076036285
1732312859.74078,7.13365565837279,-0.2897302490494887,-0.45065807408461905,-0.02120638332559501,-0.05145825765828633,-0.05486319336164296,0.9332615994324025
1732312859.84767,7.232632842353596,-0.2875926242106867,-0.5566142572873556,0.02650310994830342,-0.014507933715670556,0.03536243521416836,1.0134226933638486
1732312859.93392,7.275457578430355,-0.15903290435587258,-0.45338130935593274,0.0019429963092381045,-0.023328315435863823,0.015464765293125737,0.9796785952242807
1732312860.04826,7.367367299744129,-0.2093381891903686,-0.469564932043731,-0.049305775144915395,0.022450984948500632,-0.010841559784242383,1.043384897567605
1732312860.1473,7.50410927027327,-0.10697999932702819,-0.5075632110987873,0.013765359750495466,0.00208295273832307,0.0074465688547963645,1.025806830848574
1732312860.23941,7.587050621796919,-0.20359808380070044,-0.4721237437560214,0.006576260888991461,-0.022328263168292388,0.018375268876515364,1.0109464837472733
1732312860.33886,7.685097155543049,-0.10875501530636048,-0.4789580053313274,-0.019781637648908876,-0.0920689108785844,-0.0052351259585500624,0.9783722326207819
1732312860.45098,7.8082140905522195,-0.2307557601652101,-0.4957701207217541,-0.03154807317229258,-0.04865097112688381,-0.014869949747386774,1.0384272587444214
1732312860.53707,7.881061156340588,-0.1129761351659167,-0.4465153239643,-0.013251380626613218,-0.05377626642918706,0.01384297974826173,1.0157733938533136
1732312860.64279,8.043835703156677,-0.17889359610824598,-0.5378567832540305,-0.044152680320365914,-0.006132998209149306,0.04844939228879818,1.0091315599192396
1732312860.74913,8.043523092681545,-0.15262739384973528,-0.4839498768389765,-0.007557353478966691,0.008774103880116282,0.02968766619403959,1.0064227001293304
1732312860.85095,8.190125763573318,-0.22075780673766923,-0.4802599313636149,0.03996831461070062,-0.03053228453065184,0.026862119102452613,1.050395606661156
1732312860.95403,8.223416241402532,-0.18522350819949038,-0.4990850142391813,-0.020265444257755432,-0.015501506170052356,0.022835731118132804,1.0195877357195522
1732312861.05647,8.3129265756926,-0.15371059008206445,-0.5304152386367249,-0.026859906612864158,-0.042497472967696064,0.017819014615190067,1.0162464939955231
1732312861.15223,8.394719377219221,-0.16612416552263462,-0.48399862024762225,-0.030886871715473364,0.01416552113824459,0.02434046562462902,1.0216232007191681
1732312861.25902,8.516981581769361,-0.1640083582045247,-0.5130485453025215,0.03277257828682818,0.01992475479753541,-0.015380643307215475,0.998052058723015
1732312861.35017,8.514836738452155,-0.1711200701075737,-0.555120976622454,-0.022522171576308703,0.04130713201185375,0.10576230460784111,0.9816306982868155
1732312861.45319,8.68662580987152,-0.09926093386831261,-0.5233342861295985,-0.04872371675417676,0.018690184338255127,0.10802733433683182,0.981901850831408
1732312861.55525,8.735961388917932,-0.11587876404272927,-0.5091839376556128,-0.03873532806722658,-0.010229487711077168,0.07765437638069797,1.0252810770776613
1732312861.65236,8.79981910559062,-0.05701921706713872,-0.45917264663481183,-0.036668513702667556,-0.011236976343876272,0.08568207108718819,0.995850563566607
1732312861.74884,8.946848645760857,-0.15835321931121113,-0.46259649440513556,-0.04819603374488622,-0.06998534895166168,0.11776720521624444,0.9672354183340078
1732312861.8578,9.008771354520949,-0.12815539135120008,-0.4751483452459458,-0.022755013739241232,-0.08783675982052336,0.13759633600641805,0.9755741906600667
1732312861.96211,9.141270245316315,-0.11018555866685181,-0.511167618165625,-0.0071905904177538525,0.009760643942782822,0.11113683515224028,1.0203346833089249
1732312862.06518,9.179436414440357,-0.07208536621947972,-0.45921823944996554,0.005174627973878748,-0.0002022721089895603,0.1039173496633627,1.0285503743208362
1732312862.15655,9.256354554075102,-0.05888982905178083,-0.5159361950360638,0.07268722969306537,-0.020137395663220363,0.15558763417917232,1.021971298240989
1732312862.26692,9.289565845452968,-0.047044144391282405,-0.529021851906977,-0.04334657784361681,-0.035709270369050326,0.11122770896444084,0.9594469645393943
1732312862.37265,9.363650828300258,-0.045268359890059715,-0.5669123476974642,-0.046717335538654786,-0.05702724493292556,0.16339071403344327,1.0370719427331216
1732312862.4562,9.475173780751419,-0.07018933518965437,-0.6028970589420646,-0.005026722282363002,-0.0026903396467729108,0.12297571418348557,0.9496643021105782
1732312862.56223,9.596962251813359,0.05870298543652995,-0.6368011836449371,-0.03359886767951618,-0.008787662404252215,0.125077501674567,0.9835519693525929
1732312862.66639,9.616668036753472,0.06694495142446494,-0.5603191523624502,-0.04853195549262213,0.010980316478514475,0.17574608752165127,1.0246255270556799
1732312862.76018,9.752999483297895,0.1576991514074816,-0.5111361818294357,-0.03474277706954446,0.04388976146318333,0.1506943219783625,0.8867282112697477
1732312862.86023,9.87582682042223,0.09646990444982292,-0.4918605532571174,-0.06518652648521638,-0.03585918542571576,0.1633777528240118,0.9983306933232592
1732312862.97272,9.919522462625503,0.15580246048652047,-0.49879913856911867,-0.02456237391421035,-0.06287610466452878,0.24561410984918486,1.0049181780984286
1732312863.07133,9.997051240287442,0.1552505023135068,-0.5544260648255972,-0.019153978234539532,-0.015614808615653725,0.23202668683274733,0.9849459546256629
1732312863.1785,9.996684852037545,0.15359886791980945,-0.6052742714553466,0.011108286154127091,-0.0030578317881421197,0.26095987010997773,0.9923846527057646
1732312863.26414,10.106661208283404,0.10840405201754978,-0.4814281809929854,-0.04646454179326252,-0.05704955170491468,0.2340078899385424,1.0006200000594576
1732312863.38346,10.058955299032588,0.13558630597900753,-0.484708372846519,-0.0005895033513986479,-0.00786691488921567,0.23411743376646754,0.9296903054072236
1732312863.47546,10.223175625172848,0.19774201841557626,-0.5370056414321126,0.013249209189317542,-0.01503092975006923,0.2883351546065151,0.9432999577528274
1732312863.55325,10.116598066871365,0.19298790303823765,-0.5336760071521675,0.007228924808444073,-0.03583082082204749,0.3308434955283469,0.9966092550166107
1732312863.65721,10.27332625652985,0.20625713960783068,-0.5484288850387691,-0.05006442257549854,0.00976502770774751,0.29076986840614916,0.9968278801073331
1732312863.75712,10.33063955337902,0.3149171308211961,-0.5452512585019342,-0.015246072573170998,-0.028303502507370078,0.2881852449030223,0.9324842317153714
1732312863.86809,10.271804930382238,0.3592493253226416,-0.49151791341001994,-0.03420862391101849,-0.026020594678515148,0.3288769892998306,0.9527224599779371
1732312863.96104,10.310553503658594,0.33719573043274603,-0.5134143727787767,-0.04893846738214562,-0.02550250262875243,0.40630219878797696,0.9683797629675603
1732312864.07891,10.34438109280307,0.3963944730454099,-0.5659091084827014,0.05733937100588319,-0.03353633178348417,0.4203410465659228,0.8841330641965509
1732312864.1715,10.386806229952475,0.4223995245873034,-0.5504404005601229,-0.02293054047037926,0.015129325765111544,0.46098344756470166,0.9030327525713999
1732312864.27031,10.316445585547786,0.3882091904845975,-0.5450867948628867,-0.04795008491584303,-0.025766567335338487,0.5005139007470227,0.8708555462378905
1732312864.37581,10.362379093493598,0.46550515801627,-0.539254453414136,-0.0453095071007186,0.047070006596786826,0.4615834374466523,0.8769923940017791
1732312864.49064,10.28310648268824,0.4979210015673704,-0.5217017401562462,0.019989907672827795,0.01813102876324649,0.4802142734391049,0.8665501967654587
1732312864.58894,10.286888539667041,0.5148095163796471,-0.5358386924701762,0.03720367639330506,0.02283450591255083,0.5659670239359553,0.8540642704878729
1732312864.67391,10.357580901278848,0.478919249696864,-0.5773674461664727,0.012357343894926152,0.01331232251429841,0.5704053280288707,0.8516974954732602
1732312864.78564,10.2981156066842,0.43388397455572175,-0.5276101922629524,-0.016346036644484162,-0.07272141446487591,0.5741564564952416,0.8444050733901513
1732312864.88832,10.290975224752861,0.5265525112540064,-0.5413362289311593,-0.057441505842016,-0.05520631120828627,0.5336932311759643,0.8536684620489776
1732312864.98051,10.299603133496442,0.5253355130712436,-0.5021448351592424,0.02873342803132862,0.045430117608879564,0.5340667596445035,0.8390805386783239
1732312865.08551,10.229871207724841,0.4345727981833678,-0.4573816715582836,-0.020037470187718717,0.019837390382262326,0.5570337854462662,0.8485346551892476
1732312865.18724,10.299258703945316,0.4412688560359197,-0.5047994433812406,0.048855347851607174,0.05756040831404686,0.48704055048437783,0.7965087642014436
1732312865.27633,10.283743092154422,0.472375394793119,-0.5757064688451871,0.03044849632190478,-0.03898234949468994,0.5183777321015611,0.8069492063848368
1732312865.38069,10.285930108196414,0.4191337325215694,-0.5452703121109095,-0.0020207542126568726,0.02332704639743699,0.5944553468859163,0.8419271750927554
1732312865.48867,10.267104691446368,0.4518215575531361,-0.477690478314723,-0.02277639813039141,-0.03389737927271551,0.5730116239664919,0.8398120388978901
1732312865.58883,10.28123249169591,0.4572098240040392,-0.55524049698463,-0.008500258653582678,-0.012591873928949539,0.5530545088516735,0.8294224053371807
1732312865.68433,10.285735633162792,0.4990226490592889,-0.5517107932593444,0.019310610494366057,-0.010723650735312798,0.5422178670787665,0.8714960483685769
1732312865.79109,10.251373653491187,0.524152525970139,-0.5288903982344768,0.011248498075386748,0.03201044379499648,0.5752949706153836,0.7956450492536672
1732312865.88929,10.229542065137784,0.5503158080894422,-0.5854535372909867,-0.026902541856603443,0.042901446397566156,0.5555863197701496,0.8686765230568291
1732312866.0039,10.269788899964285,0.5873051149396593,-0.5861349616706524,0.025326440929816247,0.029427283619906968,0.5747343709805146,0.8046931422919277
1732312866.08358,10.330797729084878,0.66621408457423,-0.589539077591951,-0.0035440641911871533,-0.0003418843245196722,0.5814532779760447,0.7977240717268563
1732312866.19006,10.398492394413283,0.632545163027133,-0.5334583021451722,-0.015332135529099327,0.008751336259133552,0.5335284536840103,0.8385370562309198
1732312866.29852,10.40920055565732,0.7907442888258691,-0.5519328522628969,-0.003629297332225189,0.0005190943341864818,0.5059492918548204,0.7611481426933816
1732312866.38669,10.432722428651212,0.894733910116868,-0.5477354912340805,0.04083358623646871,0.015591283253053825,0.5933495599248121,0.7948567348504294
1732312866.48983,10.505396989803529,0.9475668788402059,-0.5602458607413356,-0.03424133739939974,0.022323750159865784,0.5994677989861695,0.782207130058998
1732312866.59458,10.499063128154548,1.0199121724203535,-0.510400180985049,0.02192556955637127,0.056967186630272226,0.5702905815536259,0.8309921702893815
1732312866.69016,10.495507723616514,1.1555234289752379,-0.5324620058319661,-0.013385960848493366,0.0526139450822077,0.6054353391172923,0.8369536095917545
1732312866.78841,10.522599525712936,1.262647590781602,-0.5446567186276428,0.05921455165954603,-0.014449356971818081,0.5844053532898019,0.8002844279147183
1732312866.90039,10.567307339981626,1.3758626273262216,-0.5781289919031359,0.006037641931668635,0.0031733648485697628,0.527196266253087,0.8015797491138941
1732312866.99007,10.590441915506199,1.49025159545637,-0.5402137446899649,-0.022641846692339963,0.012570680123905381,0.498724459874799,0.7837940209153755
1732312867.10531,10.566444494507206,1.6027242441038214,-0.5329001052573359,0.029632220729558133,0.005904681203034792,0.5323887713647847,0.8450416302098922
1732312867.19313,10.612927786429335,1.6674720515591785,-0.5576186626803059,0.014903053100664924,-0.006580536155966998,0.5757737805717967,0.7667528809232556
1732312867.2987,10.67449940835052,1.7935440359670751,-0.5724527476700608,-0.031423217392024895,0.0422951389930891,0.552916387497591,0.8399717698924792
1732312867.40358,10.709634858770654,1.836476087391803,-0.5906058599991011,0.008166098917915355,-0.004677554109515768,0.5248142607658193,0.8618675780761664
1732312867.49223,10.785413461613256,1.9217169028252166,-0.5773909413741856,0.0013217522218302493,0.01754069213366452,0.5970377620572584,0.8534007712858427
1732312867.59758,10.850051402317575,2.074706154784794,-0.6719805837949209,0.028016320151179497,-0.034882923166686716,0.5654314715247777,0.8391811590232188
1732312867.70499,10.961473699893908,2.1182677602109403,-0.6741418961345299,0.02279977656503318,-0.03627521334370538,0.5554109248683824,0.8368052578477976
1732312867.79858,10.995639035425073,2.231333744643921,-0.6990355593495622,-0.015216569192651266,-0.007797840709671572,0.5464294652703786,0.7931065992262839
1732312867.89935,11.029848601817587,2.328713199402371,-0.6842055849019981,-0.011652710242923216,0.05492810215950032,0.6264339281612723,0.7540269790990812
1732312868.0043,11.15716955893327,2.392155637717785,-0.7096215947319575,-0.010298429200833886,0.015215409977686866,0.5658196802495028,0.8360978769137547
1732312868.10012,11.199864675137514,2.494189103416688,-0.6583577177155417,-0.01579562317591596,0.024583161650679936,0.5869184466285258,0.8441234210687402
1732312868.20051,11.153735316999876,2.615714118562393,-0.7410517226536226,0.026201933305937036,0.03331133424718177,0.5477712207546584,0.8401522764253199
1732312868.3013,11.221253464996932,2.722056959845236,-0.6920547732820339,-0.023813838097626196,0.0160778786890539,0.5367470099650441,0.8272254732505292
1732312868.40695,11.20152097312683,2.8162803658767337,-0.7331961491901827,-0.007309492254074356,0.01579429941796359,0.5440214953720206,0.863317811552037
1732312868.5147,11.31713122806548,2.872528432498603,-0.7528359376563439,0.008945092121808362,0.0899525558425634,0.5928882677044504,0.8323755787147634
1732312868.60452,11.338263285063492,2.980257945250706,-0.8005152337926019,0.05224678257821098,-0.039590675548821286,0.5396056000112801,0.8028910604330848
1732312868.70634,11.381569020340839,3.0805718055054676,-0.8135802993396319,0.022980687363200525,0.025957148387708687,0.5597239201096225,0.7883496931370675
1732312868.81198,11.492628730071253,3.2367985199352427,-0.8388986856909024,0.02879810550399072,-0.03340998980892828,0.5371926471528565,0.8638330155494021
1732312868.9072,11.514572134394436,3.274475804733437,-0.8819832008318165,0.023297545186823525,-0.043474746568339044,0.5267206262714701,0.7475923697454161
1732312869.00645,11.493175704742713,3.3937817653282214,-0.8970640714680498,-3.528415195081999e-05,-0.029389831310919632,0.5749255806166274,0.8436517353918662
1732312869.11521,11.510992807216041,3.4738307052183766,-0.906690549047758,0.001788642654805293,0.02657653024893521,0.5892586589300675,0.8196006607764735
1732312869.21073,11.50254055777862,3.652601196128133,-0.835423837206327,0.01329604701581201,-0.030732017225133797,0.4672107010596479,0.7985984587033385
1732312869.30964,11.503946260683739,3.7099509374413433,-0.8585510591996875,0.029657393344103056,-0.011116421261965291,0.5577326070876444,0.8201137456428692
1732312869.42076,11.539411723232726,3.8025658770179214,-0.8306358295423275,-0.062484923343724,0.04685182811902057,0.57347099208704,0.8208723008335236
1732312869.51989,11.541649224755565,3.8923020769898313,-0.8288839493619343,0.027498456868461398,-0.009976002274717474,0.5710600786438093,0.7924977800022566
1732312869.62385,11.633940366260513,4.001306394050601,-0.8101749440089603,0.03218783511287461,0.02152357271584019,0.6177813493455746,0.7991574533803097
1732312869.71444,11.75322833870017,4.106072626033569,-0.7780159587925464,0.027818529720817747,0.04563036363624828,0.5510713640867995,0.7960834286099128
1732312869.81815,11.800103243501534,4.193814592586769,-0.8280950455269853,-0.009743896242582248,0.033857593167529676,0.6022381378436402,0.8155466032929167
1732312869.92503,11.799810973965002,4.309218710406185,-0.7486364974696444,0.009261034429051488,0.05077345706033035,0.5637869983299942,0.7639264302198242
1732312870.01255,11.81816820180467,4.391980351842494,-0.7688471634021252,-0.040905541919052706,0.019122279652208706,0.6165479258465623,0.835427522071052
1732312870.11609,11.986785890799082,4.5041022904181185,-0.7644331829669013,0.012982009196213274,-0.018382400469242086,0.5772339447778997,0.81406236628015
1732312870.22259,11.90551162267786,4.5911102671051935,-0.6679165054174269,0.00978160675513454,0.00962607081829761,0.4674590817943032,0.8160083681724077
1732312870.31654,11.968839612442409,4.74885832635656,-0.7270195599557108,0.0015416700412883807,0.04415338641762174,0.5773053075671791,0.8093714958579753
1732312870.41895,12.063699109178927,4.885980007623946,-0.7589050292437339,-0.011512384297732083,-0.011986075362067484,0.5369482918724193,0.7775342873967996
1732312870.52928,12.007275439651458,4.93102015867093,-0.7424949956694018,0.009692698149398563,0.014001616184356616,0.5136683498331187,0.8146278497119968
1732312870.63506,12.10872777586515,5.068540564912542,-0.7255199126242194,0.028564187719857262,0.06530376837988645,0.593644645687528,0.8300537654634045
1732312870.7322,12.109188743192437,5.084986570642398,-0.697865410058984,0.026059467241642736,0.0265290931847956,0.5813697270007755,0.8509319116985673
1732312870.82133,12.21935000658091,5.185176331807442,-0.644117605599501,-0.03324111044114132,0.006519171211050171,0.5720775932210639,0.8218019604311174
1732312870.92641,12.23739834036733,5.383487002432407,-0.659190785026716,-0.011141652852914352,-0.040343983337838764,0.5439714365218155,0.8460180413591596
1732312871.03611,12.329361716181783,5.470992594703377,-0.7276990448564266,-0.04545229533219987,-0.010251291444561605,0.5976587422398777,0.8394627009535024
1732312871.12526,12.317525631083669,5.561189704806468,-0.6977900902858951,-0.03564143960390858,0.012168145062459836,0.5653764330060604,0.8223304980204834
1732312871.22933,12.281847343954496,5.560292777945413,-0.6480018972981162,0.008006182768573745,0.014421852521775906,0.570055045732494,0.8170451041176817
1732312871.3312,12.312397334567805,5.72569450934333,-0.6641513116322137,-0.02885816773553207,-0.0643585058396032,0.504197281973081,0.8454350662721468
