rosbagTimestamp,data
1662658079452127249,0.0
1662658080482475607,0.0
1662658081513759712,0.0
1662658082537573135,0.0
1662658083570346634,1.89999997616
1662658084605306965,1.0
1662658085636141738,2.90000009537
1662658086676000346,1.89999997616
1662658087705060000,1.0
1662658088730574606,1.0
1662658089757342061,1.89999997616
1662658090798718752,2.90000009537
1662658091835387241,1.89999997616
1662658092867470642,1.89999997616
1662658093902399184,1.0
1662658094929125324,1.89999997616
1662658095958158837,1.0
1662658096980599209,2.0
1662658098029626947,1.89999997616
1662658099064279181,1.0
1662658100103796275,1.89999997616
1662658101134155518,1.89999997616
1662658102162600645,1.0
1662658103193322434,1.89999997616
1662658104238705600,1.89999997616
1662658105273882330,1.89999997616
1662658106298621461,2.0
1662658107348580468,1.89999997616
1662658108385390068,1.0
1662658109426078592,1.89999997616
1662658110453266681,1.89999997616
1662658111475107136,1.0
1662658112503760620,1.89999997616
1662658113534969245,1.89999997616
1662658114577005285,1.89999997616
1662658115625895759,1.0
1662658116658062879,2.90000009537
1662658117700723070,1.0
1662658118740833144,1.89999997616
1662658119785648838,1.89999997616
1662658120811953824,1.89999997616
1662658121846599987,1.89999997616
1662658122883196003,1.0
1662658123907899849,2.90000009537
1662658124935594565,1.0
1662658125983255389,2.90000009537
1662658127015243959,1.0
1662658128047763572,1.89999997616
1662658129071555562,2.0
1662658130103443592,1.89999997616
1662658131125655618,1.0
1662658132153040774,1.89999997616
1662658133198754319,1.89999997616
1662658134230046848,1.89999997616
1662658135257928791,1.89999997616
1662658136284096511,1.89999997616
1662658137307129709,2.0
1662658138342494431,1.0
1662658139383717791,2.90000009537
1662658140458601883,1.89999997616
1662658141493934764,1.0
1662658142527392225,1.89999997616
1662658143550717432,1.0
1662658144594493963,1.89999997616
1662658145637981163,1.0
1662658146671565148,2.90000009537
1662658147720868358,2.90000009537
1662658148756616939,1.0
1662658149797341469,1.89999997616
1662658150825972511,1.0
1662658151849604517,2.0
1662658152880423330,1.0
1662658153905795690,2.0
1662658154950784438,2.90000009537
1662658155980708191,1.0
1662658157018816995,1.89999997616
1662658158068880964,1.89999997616
1662658159118743158,1.89999997616
1662658160146648121,1.0
1662658161183268041,1.89999997616
1662658162231461821,1.89999997616
1662658163280757154,1.89999997616
1662658164312052958,2.90000009537
1662658165344484519,1.0
1662658166387084634,1.89999997616
1662658167420360176,1.89999997616
1662658168436609373,2.0
1662658169478880544,1.89999997616
1662658170528993222,1.0
1662658171572394354,2.90000009537
1662658172620031953,1.89999997616
1662658173679053188,1.89999997616
1662658174713997163,1.89999997616
1662658175746077195,1.0
1662658176794986008,1.89999997616
1662658177824595184,1.89999997616
1662658178858077484,1.89999997616
1662658179879540773,1.0
1662658180906121963,2.90000009537
1662658181938009727,1.0
1662658182971890400,1.89999997616
1662658184052601972,2.79999995232
1662658185083551644,1.0
1662658186112564621,1.89999997616
1662658187141767078,1.0
1662658188172263231,1.89999997616
1662658189227625245,1.89999997616
1662658190260370140,1.89999997616
1662658191311511657,1.89999997616
1662658192350410246,1.89999997616
1662658193396605089,1.89999997616
1662658194450114255,1.89999997616
1662658195484683138,1.89999997616
1662658196532172911,1.89999997616
1662658197561593416,1.0
1662658198616695678,1.89999997616
1662658199658660463,1.89999997616
1662658200695551282,1.89999997616
1662658201737191903,1.89999997616
1662658202769917793,1.89999997616
1662658203810403703,1.89999997616
1662658204839085428,1.0
1662658205877590293,1.89999997616
1662658206907803750,1.89999997616
1662658207946179914,1.89999997616
1662658208993972717,1.89999997616
1662658210027571705,1.0
1662658211060224544,1.89999997616
1662658212084947099,2.0
1662658213125893948,1.89999997616
1662658214170020219,1.0
1662658215199452530,1.89999997616
1662658216266418800,0.899999976158
1662658217307525542,1.0
1662658218341466517,1.89999997616
1662658219380189949,1.89999997616
1662658220431636560,1.89999997616
1662658221469642841,1.0
1662658222498798936,1.0
1662658223549107232,1.89999997616
1662658224586957376,1.0
1662658225623148831,1.89999997616
1662658226652163549,1.0
1662658227689484607,2.90000009537
1662658228711857718,1.0
1662658229750241393,2.90000009537
1662658230815384890,1.89999997616
1662658231852124223,1.0
1662658232886557077,1.89999997616
1662658233926013029,1.89999997616
1662658234968542367,1.89999997616
1662658236010219331,1.0
1662658237050877165,1.89999997616
1662658238121144874,2.79999995232
1662658239162389348,1.0
1662658240210836468,1.89999997616
1662658241297403743,1.79999995232
1662658242356748605,0.899999976158
1662658243387205272,1.89999997616
1662658244408310980,2.0
1662658245440688638,1.89999997616
1662658246464534079,1.0
1662658247537009614,2.79999995232
1662658248585257478,1.89999997616
1662658249619716566,1.0
1662658250666556943,1.89999997616
1662658251707213169,1.89999997616
1662658252741017833,1.89999997616
1662658253788002678,1.89999997616
1662658254812441909,1.0
1662658255866437954,2.79999995232
1662658256897143243,1.0
1662658257929801732,1.89999997616
1662658258971741983,1.89999997616
1662658260052163166,0.899999976158
1662658261106933390,2.79999995232
1662658262145781687,1.0
