rosbagTimestamp,data
1624528740942854026,71901184
1624528741970186075,72032256
1624528742997537108,72134656
1624528744026909501,72183808
1624528745044973170,72548352
1624528746063698014,73224192
1624528747092436128,73453568
1624528748109402614,73453568
1624528749136294392,73990144
1624528750163281931,73990144
1624528751190158680,74866688
1624528752206993072,74866688
1624528753224804635,75132928
1624528754241871878,75673600
1624528755269792782,75673600
1624528756286686472,75943936
1624528757313431952,76484608
1624528758330318959,76754944
1624528759356928386,76754944
1624528760383962864,77295616
1624528761400501495,77295616
1624528762417048802,77766656
1624528763443658586,77766656
1624528764470309012,78307328
1624528765488476149,78307328
1624528766515107341,78577664
1624528767541950283,79118336
1624528768558413623,79388672
1624528769585224938,79388672
1624528770602274689,79659008
1624528771631168301,80199680
1624528772658911324,80470016
1624528773675300404,80740352
1624528774701777949,81010688
1624528775718174618,81010688
1624528776734548016,81551360
1624528777761997756,81551360
1624528778778396311,81551360
1624528779794865637,81551360
1624528780811416677,81821696
1624528781838689491,82362368
1624528782857007781,82362368
1624528783884646423,82632704
1624528784911227116,82632704
1624528785937741966,82632704
1624528786954207505,82939904
1624528787970551364,83476480
1624528788989214435,83476480
1624528790005539127,83759104
1624528791032166465,84029440
1624528792058723248,84299776
1624528793075142925,84299776
1624528794102882687,84840448
1624528795121071724,84840448
1624528796147641493,84840448
1624528797163943966,84840448
1624528798190534596,85110784
1624528799206825225,85381120
1624528800233649147,85921792
1624528801249973091,86192128
1624528802266363353,86192128
1624528803282749018,86732800
1624528804309371074,87543808
1624528805328464834,87543808
1624528806357502433,87814144
1624528807385959566,87814144
1624528808402670656,87814144
1624528809419016735,87814144
1624528810435515894,87814144
1624528811461862183,88084480
1624528812479327880,88354816
1624528813495738398,88625152
1624528814512066167,89165824
1624528815528369587,89165824
1624528816554808769,89165824
1624528817582493451,89436160
1624528818599457823,89436160
1624528819625970848,89436160
1624528820642397949,89976832
1624528821658954613,90517504
1624528822675984734,90517504
1624528823723723291,91058176
1624528824740335618,91058176
1624528825766974346,91328512
1624528826783349275,91869184
1624528827800140635,91869184
1624528828838210700,92409856
1624528829867204342,92680192
1624528830895929876,93761536
1624528831915307901,94031872
1624528832931853474,94031872
1624528833948358659,94302208
1624528834964745751,94302208
1624528835991227957,94302208
1624528837018607371,94572544
1624528838037765163,94806016
1624528839066214076,94806016
1624528840084408477,95072256
1624528841100941652,95342592
1624528842127753613,95342592
1624528843144203856,95612928
1624528844170731088,95612928
1624528845197206824,96153600
1624528846213830550,96423936
1624528847240425523,97234944
1624528848256984888,97505280
1624528849273535068,97505280
1624528850290888904,98045952
1624528851317477243,98586624
1624528852354072023,99127296
1624528853371066830,99127296
1624528854397658470,99397632
1624528855425048283,99938304
1624528856441941157,99938304
1624528857459146704,100208640
1624528858475680980,100208640
1624528859492091627,100208640
1624528860510714523,100208640
1624528861527341589,100208640
1624528862546947016,100478976
1624528863574980709,100478976
1624528864592197255,100749312
1624528865608971609,100749312
1624528866625460866,100749312
1624528867642199386,101830656
1624528868669019394,102100992
1624528869686656806,102641664
1624528870725985579,102641664
1624528871744390053,103452672
1624528872762684179,103452672
1624528873781683276,103452672
1624528874800590049,103723008
1624528875818113439,104263680
1624528876835218742,104263680
1624528877861849831,104263680
1624528878888602500,105074688
1624528879905485432,106426368
1624528880944737855,106426368
1624528881961516518,106426368
1624528882999952042,106967040
1624528884028109242,106967040
1624528885057879903,107237376
1624528886076144518,107237376
1624528887094725955,107237376
1624528888113372892,107237376
1624528889132009841,107237376
1624528890150095372,108048384
1624528891168591660,108318720
1624528892185840165,108318720
1624528893202310583,108318720
1624528894218781883,108589056
1624528895245473398,108859392
1624528896283035582,109129728
1624528897302172999,109670400
1624528898331820836,110481408
1624528899358738113,110481408
1624528900385330182,110481408
1624528901402253396,110600192
1624528902418766290,110600192
1624528903436467307,111136768
1624528904454472283,111136768
1624528905486198789,111407104
1624528906512717848,111677440
1624528907540553105,111677440
1624528908553323370,112488448
1624528909580227922,112758784
1624528910596834234,113029120
1624528911615317723,113029120
1624528912632045989,113029120
1624528913666421452,113299456
1624528914693154118,114110464
1624528915710326620,114921472
1624528916727379328,114921472
1624528917746624983,115191808
1624528918765096133,115191808
1624528919781453846,116813824
1624528920798647217,116813824
