,translation_err,orientation_err
0,4.454845798047964,0.00015051557500000978
1,4.424525743558708,0.00025287838200005464
2,4.434479070403498,0.00021763296400001408
3,4.308370762908855,0.0002816891950000455
4,4.332738449135768,0.00016364627400000664
5,4.3573642524952465,0.0001854016690000515
6,4.397150952018851,0.00019148868300000732
7,4.423884371791008,0.0001765344090000065
8,4.440143022032844,0.0001575600709999847
9,4.437276870154601,0.0001846460929999516
10,4.435648243381731,0.00017939675400002741
11,4.455103248333797,0.00017672875999996673
12,4.458321177115902,0.0002757378940000388
13,4.458544428407973,0.000253034326999968
14,4.275950677789401,0.0002523430599999932
15,4.314840184465846,0.0002592676979999986
16,4.192024227314551,0.00026005992099997766
17,4.119005178511086,0.00029507598599998186
18,4.168698801579125,0.00030550965700004706
19,4.188729278827968,0.00030313489900002377
20,4.241846327791581,0.0003169026049999468
21,4.279295224458394,0.0003261684959999789
22,4.151975169171762,0.0003061192940000401
23,4.02995767180679,0.0003179668380000056
24,3.9668588881291353,0.00028815141200000394
25,3.9001212335069395,0.0002744471669999804
26,3.8023382815379563,0.000298995567999949
27,3.748934696651686,0.0003467809129999999
28,3.7089726898979714,0.0003736029430000398
29,3.744013829740604,0.00031778665600001865
30,3.678182883830791,0.00029429701600003355
31,3.593336333691403,0.0002724517979999508
32,3.5126126649723197,0.00029172718100001216
33,3.44577429336454,0.0003189581160000232
34,3.3617639807831723,0.0003287261290000343
35,3.276749447532304,0.00035094667599999685
36,3.2098490926959427,0.00032930222200000525
37,3.2648462263967546,0.00035754433000001473
38,3.3174437470320517,0.0003681176549999998
39,3.174195022412013,0.00035397505199996626
40,3.0874980092536957,0.0003678008470000549
41,3.0159861556207064,0.0003369377459999656
42,2.932157892846217,0.0003223843640000057
43,2.88081512090597,0.0003033992430000465
44,2.82193129641102,0.0002965013279999651
45,2.7752444494558564,0.0003109125439999527
46,2.745962731297016,0.00030641785200002936
47,2.6994585484325233,0.0003171939849999639
48,2.6613205400661553,0.0003218485060000331
49,2.591985649267627,0.0002973917159999617
50,2.543123325903436,0.0003039631950000343
51,2.502182507208665,0.0003081139460000548
52,2.4348677647436494,0.0003193583709999448
53,2.3869023131209537,0.00032224126699997857
54,2.3372340785400962,0.0002861399369999962
55,2.2921463713872203,0.0002739813869999663
56,2.2611098448516764,0.00026591586799995515
57,2.3281082931226713,0.0002461016939999672
58,2.2771779053732755,0.0002460948560000231
59,2.2491055910818596,0.00025151317700000675
60,2.208562091129577,0.0002518623530000097
61,2.1617083789630334,0.0002417728879999803
62,2.123221416500203,0.000235869094999952
63,2.089843630299877,0.00024210448600003875
64,2.0455607620692113,0.00021491836499998307
65,2.0152267358357374,0.00021122371600001966
66,1.9909944493188165,0.00020145095199997076
67,1.957990467350866,0.00018835552399998345
68,1.9200757397239092,0.00018519888500001525
69,1.88829323403848,0.00019253426599996626
70,1.9054318415751093,0.0001984670489999507
71,1.8731324571135852,0.00018132146200000587
72,1.882101957109022,0.0001993777690000309
73,1.935063906740532,0.00019656908800003148
74,1.9341716399121782,0.00017776129299995613
75,1.9749911562586806,0.00018720936200000704
76,1.9769614468885504,0.0001653413769999723
77,1.9474558439272691,0.00017214032400003632
78,1.948661869165758,0.0001689545049999852
79,1.92487052103098,0.0001751748249999574
80,1.9375240840270136,0.0001827030509999883
81,1.8931726000996594,0.00017414871400001086
82,1.8842496143288112,0.00017756600499996278
83,1.8892509565752704,0.00015134790500004325
84,2.027530052948707,0.0001507367449999908
85,1.9852793068857941,0.00014072227799999393
86,1.9792820801075244,0.00014250361099998887
87,2.003851909169565,0.0001471948989999472
88,1.998528098812702,0.000150866889000012
89,2.002445549376312,0.00015839004100004495
90,2.013010131106044,0.00012727483200003498
91,2.0449432472453304,0.0001307544799999949
92,2.0888318351192434,0.00013079472699994987
93,2.122537194819983,0.0001269939529999764
94,2.1638983624357824,0.00012018245300005059
95,2.2973631504854306,0.00011953685300003514
96,2.3342463106096156,0.00011001526400000738
97,2.3520002517209093,0.0001284887970000037
98,2.3778573381053945,0.00012630646099998089
99,2.4009193875146932,8.999969800005392e-05
100,2.431009061614678,0.00010578093500002161
101,2.4781907589808743,8.61038820000326e-05
102,2.5334173029017486,9.617289200003487e-05
103,2.578405073907012,8.68139270000512e-05
104,2.6267287809854167,9.171756100001538e-05
105,2.6754222930632325,8.625263100003888e-05
106,2.709465605824911,0.00013804189800004085
107,2.7550824906386984,0.0001282781489999607
108,2.7576545757012063,0.00012037465500003286
109,2.818426379671228,0.00014327276399994648
110,2.8661863010143147,0.00011430675099999288
111,2.933379751787145,9.754997499999973e-05
112,3.0024967606427375,7.510727000015205e-05
113,3.0741820188227207,6.092639599997174e-05
114,3.161848915226029,5.191172200003091e-05
115,3.0728693302992016,5.264714300001749e-05
116,3.1273027914001683,9.362078399999252e-05
117,3.196332745978256,9.27666190000398e-05
118,3.2577441239463862,0.00011031501799996235
119,3.315897818837778,0.0001033781629999897
120,3.4006691668380524,9.753515499999477e-05
121,3.488931151476793,8.467918699994748e-05
122,3.5776971233690413,7.753739399996018e-05
123,3.5859622530245936,7.00951009999784e-05
124,3.6634186560950526,6.653434799996916e-05
125,3.758815424268817,7.828014499999814e-05
126,3.8230113870976354,6.749766000002655e-05
127,3.935306609748521,6.764321399999051e-05
128,3.9944598057804277,6.618185800000287e-05
129,4.065962084795503,5.9075246999995557e-05
130,4.156126859548022,6.0804259000013516e-05
131,4.211070099633812,7.103822900000889e-05
132,4.304884996075267,5.7962823999946345e-05
133,4.396717379609416,5.814705200002379e-05
134,4.487898460740477,5.4484480999983376e-05
135,4.548558528555219,5.092964800001987e-05
136,4.635700643822291,5.7751758000046394e-05
137,4.679337000196762,6.162845900004044e-05
138,4.729299076696406,6.096100099994839e-05
139,4.747622505256221,6.074691000002019e-05
140,4.716067149187332,4.842256699999492e-05
141,4.769265368403864,4.9024042000023194e-05
142,4.772974977758229,4.399081399997229e-05
143,4.861314108313011,4.3897314000007626e-05
144,4.9554614275402455,5.680515299999467e-05
145,5.079530399701084,5.139163699996452e-05
146,5.196450501840025,5.4906959000011746e-05
147,5.282474245045148,5.435587900004535e-05
148,5.361051989468238,3.687211100000809e-05
149,5.406388282209991,4.78647680000055e-05
150,5.475369959243443,3.329981400002069e-05
151,5.551135756516478,2.896280800002149e-05
152,5.556843562163455,2.171955600005493e-05
153,5.627176371421178,1.6558004000022386e-05
154,5.75122866124171,3.084044299994648e-05
155,5.826896182204645,2.785563300000682e-05
156,5.900395740884702,4.107687499999013e-05
157,5.912024560228727,5.0245259999970315e-05
158,5.975267439958981,3.539681099995473e-05
159,5.896996636567945,4.425004599994953e-05
160,5.974869699301652,5.22679859999986e-05
161,6.110550303729334,4.065588299995149e-05
162,6.177979072385754,4.427054800004715e-05
163,6.158761962676782,6.030726200001446e-05
164,6.238003851303884,8.467163100001063e-05
165,6.284211737632123,9.989163699997139e-05
166,6.3439849317321535,0.0001545035400000172
167,6.239514231737077,0.00034512309900003313
168,6.2376672355714,0.0003515377270000286
169,6.420312922027569,0.00035965207199994964
170,6.514512671859614,0.00039988220800002416
171,6.581037270168265,0.0004393308929999673
172,6.726960566262115,0.0004806414889999555
173,6.889417338666542,0.00047942150599999955
174,6.891693593418993,0.0004849795660000211
175,6.998876493297932,0.0005053591989999662
176,7.100476975216205,0.0005503886569999672
177,7.116767073650646,0.0005407803579999815
178,7.283761569402681,0.0005086952789999932
179,7.434125362698816,0.0005535278570000246
180,7.5049677047200305,0.0005460744749999913
181,7.565119137181672,0.0005422667790000446
182,7.645496840844698,0.0005780046859999999
183,7.69442123474454,0.0005414171369999554
184,7.740380707296989,0.0005850166130000334
185,7.841238296883814,0.0005686392310000343
186,7.921474669468927,0.0005667202189999498
187,8.013349979940742,0.0005705959370000402
188,8.036180170306586,0.0005476447409999974
189,7.912275326976625,0.0006138407189999473
190,7.758458188587068,0.0006157433979999682
191,7.814261524593629,0.0006111801110000314
192,7.858897762506359,0.000616926324999989
193,8.030875960077065,0.0006175402889999626
194,8.149320353219844,0.0006127828299999916
195,8.154900128098037,0.0005884813340000239
196,8.202238666769405,0.0006188143990000228
197,8.182446161766196,0.0006190925329999653
198,8.339712987384022,0.0006013704659999508
199,8.41578322494127,0.0005869645010000424
200,8.611542988039151,0.000632417960999998
201,8.713463418673102,0.000620241710999947
202,8.772232283276535,0.0005876224430000354
203,8.860819031441643,0.0006145163190000025
204,8.770603356279068,0.0006397329709999511
205,8.942779276362279,0.0006326234069999881
206,9.10953251808472,0.0006603316409999893
207,9.273322965766315,0.0006538862610000473
208,9.42685368879762,0.0006707601050000012
209,9.34345444418439,0.0006448792280000504
210,9.543890698277401,0.0006302943610000389
211,9.55755149997993,0.0006729593990000282
212,9.735025740889178,0.000685373405999945
213,9.836043753408255,0.0006599792920000125
214,9.976284154620453,0.0006624113630000483
215,10.100382402528547,0.0006577045940000525
216,10.289499377044812,0.0006892259540000056
217,10.295579352650623,0.0007031996259999618
218,10.420504183661546,0.000709614964000016
219,10.580260239883955,0.0006952043719999912
220,10.613025073125725,0.0007274571750000014
221,10.597093871229253,0.0007531723300000515
222,10.484530665012104,0.0007406657890000057
223,10.448525201223806,0.0007368662259999992
224,10.45584932421216,0.0007350499510000441
225,10.408872756400333,0.0007552868100000332
226,10.274756698918624,0.0007432375570000094
227,10.516704715651525,0.0007620027700000476
228,10.66942301271811,0.0007420573049999879
229,10.80142027646754,0.0007685731130000484
230,10.971988808574746,0.0007597366329999966
231,11.146481254179232,0.0007776343509999784
232,11.105063159277714,0.0007747284489999506
233,11.260037914922933,0.0007383859620000432
234,11.431842742022932,0.0007739850189999453
235,11.496419491283673,0.0007995935560000111
236,11.499606556678817,0.0007763477779999528
237,11.705351063981732,0.0007655818659999536
238,11.787503055809275,0.0007392063869999799
239,12.038899995088757,0.0007505049920000229
240,12.149993335075433,0.0008020383119999863
241,12.204843781421586,0.0007609367299999947
242,12.351514717461525,0.0007457235379999538
243,12.30048107909616,0.0007601331680000545
244,12.345393951742153,0.000737283303000047
245,12.360857372481503,0.0007367533290000283
246,12.38879837615367,0.0007636362980000255
247,12.384064375450833,0.0007831809739999862
248,12.541851275732448,0.0007988820169999578
249,12.573980882626012,0.0008174960369999873
250,12.524745552975128,0.0008167432969999888
251,12.667932147039876,0.0007590564420000279
252,12.555210737296,0.0007170529290000394
253,12.62427735951032,0.0006993304979999726
254,12.540129209095548,0.0006691967680000355
255,12.697867210248438,0.0006724683059999848
256,12.83724058594125,0.0006716659790000357
257,12.906665738206605,0.0006837764560000403
258,13.013666873714776,0.0006719951039999561
259,13.16056569854919,0.0007004520560000005
260,12.934774397163963,0.0006620673310000491
261,13.173482629040942,0.0006373268699999546
262,13.331416336471365,0.000656886010000024
263,13.546138250034554,0.0006506089729999553
264,13.755679258151716,0.0006055155649999922
265,13.608472879596127,0.0006391929360000104
266,13.7272737899029,0.0005983637019999488
267,13.88595505757212,0.0006357301199999554
268,13.830780897048873,0.0006508369390000324
269,14.048461009663125,0.0006629715929999946
270,13.481115257688439,0.0007205652420000375
271,13.902633673468186,0.0007601441260000064
272,13.991303099445815,0.0007220913100000059
273,14.250072278312532,0.0007450759749999536
274,14.409847210225593,0.0006883354440000433
275,14.677551144833961,0.0006898681479999835
276,14.809965592523573,0.0006223835140000133
277,15.0354997434257,0.000576383409999992
278,15.243805729326086,0.0006227977980000077
279,15.394525692132186,0.0005894789139999634
280,15.55677342104185,0.0006197975270000322
281,15.769063033217563,0.000631477993000007
282,15.897017619523261,0.0006535444120000511
283,15.923396481180234,0.0006153669039999921
284,15.93132841420268,0.0005993278420000081
285,15.7554021940559,0.0006261027620000359
286,15.937540210561023,0.000632889539999959
287,16.01334469068738,0.0006337762879999875
288,16.24311032004416,0.000647118423000026
289,16.31069952863997,0.0006047136400000319
290,16.230879896219847,0.0005783344630000409
291,16.271865474338203,0.000631975451000022
292,16.219186821911315,0.0006045172409999688
293,16.132919062603815,0.0006098088889999742
294,16.366832141984517,0.0005947592610000552
295,15.077976351061853,0.0005334076280000266
296,15.54057964748688,0.0005621688110000189
297,14.469772552505017,0.0005876428479999474
298,13.542391576721393,0.0005240660930000418
299,13.108141657445257,0.0004674555739999642
300,14.273901813065732,0.0005028236430000277
301,15.269199848515907,0.0005823633810000395
302,16.00028654617679,0.0005290800630000092
303,16.481323589161278,0.0005250969340000466
304,16.88236140766781,0.0005431903599999455
305,17.167471999121663,0.0006010140200000125
306,97.38955070847582,0.30309908322199997
307,98.42142252034998,0.3017279714929999
308,99.2839058839978,0.29765371654100004
309,99.91342618202502,0.2954755308239999
310,100.33516321256478,0.2924713947409999
311,100.59806971526436,0.29098914461899994
312,101.00414584399805,0.288972635643
313,102.56324575203186,0.226789653611
314,102.61228932594375,0.22342087364499996
315,103.02038596603259,0.217536153063
316,103.05151823329548,0.21691241867300004
317,103.3648247913968,0.21557354267600004
318,103.15352694528538,0.214582329475
319,103.182397427198,0.21462516772100004
320,102.96549518436179,0.21428428768000007
321,103.1937765176436,0.21412108620399994
322,103.52126498626073,0.214220512307
323,103.80788566667336,0.21414332576900008
324,104.09555043140493,0.21372694134900005
325,104.14046874713982,0.21339968522499997
326,104.38408533326269,0.213097838664
327,104.83650509793478,0.21365793200399996
328,104.55700536186939,0.21343330633900004
329,104.49019652123366,0.212892542646
330,104.60889686102931,0.21227767366999994
331,104.4834006899181,0.21255663645099998
332,104.64662166560495,0.21209684027700004
333,104.23446499929155,0.21145810354499994
334,104.2919807338316,0.21143541788499998
335,104.54412496216233,0.21128312263799998
336,103.56535514000686,0.2112143018610001
337,104.1092988091449,0.21190396929199995
338,104.46297406315755,0.21144795696200003
339,104.87804790725734,0.2114923821600001
340,104.86229678013252,0.21158376401899992
341,105.22692781270048,0.21100433672499996
342,105.58920664372758,0.20972437807799993
343,105.90326643227917,0.206659394431
344,105.81193106083586,0.204843599188
345,106.06939454392995,0.20293685110899995
346,106.21187184419307,0.20156321514999997
347,104.26766266405828,0.2002139331559999
348,102.84254520166253,0.19900125866699991
349,103.56250276210872,0.19880423575399997
350,104.35080551373058,0.19941445185700002
351,104.93882587217477,0.19929640439899998
352,104.9336234392801,0.20031405488199994
353,104.77108197806821,0.19935175784899994
354,105.2555480821828,0.199508002053
355,104.93805301580893,0.19971461228599996
356,105.14044451199518,0.19890318299499998
357,105.01218386170429,0.19851271478200005
358,105.05214372384376,0.19856453966100007
359,105.01526535687877,0.1978474737899999
360,105.09133713492965,0.19670288277999992
361,105.2328672636895,0.19686176720000004
362,105.26378627883304,0.19666703921900008
363,105.40146370146022,0.19706624612
364,105.71949028097636,0.196743478127
365,106.06265667626114,0.196730700162
366,106.44141494256397,0.19656865999200002
367,106.54603175007477,0.19668992189700008
368,106.26992313703475,0.1966539727240001
369,105.95038909929592,0.19640387471999998
370,106.06637062453316,0.19649522694999988
371,105.47303581572872,0.19606429015400006
372,105.51832819912607,0.19634872649500001
373,105.42746371573907,0.1960305249680001
374,105.83448098843465,0.19619360923999996
375,106.21994516711813,0.19589995918400005
376,106.65384072996686,0.19559132793699996
377,106.54148824504455,0.195608506161
378,107.15001516255445,0.19612130443499998
379,107.46549381137297,0.19558223066699998
380,107.01725412320746,0.19554599218700008
381,106.9806169228714,0.19591617945200002
382,106.63955872455307,0.1952163817389999
383,106.9719468127255,0.1952200324879999
384,106.80579589074885,0.19494441371299998
385,106.47161854894989,0.19526392151299998
386,106.62252808030128,0.19490737497199995
387,106.63552930672958,0.19487418748899998
388,106.97439719629583,0.19478683036400002
389,107.32826272928729,0.19410493744
390,107.41517708552944,0.19432527699799995
391,107.51902185326519,0.19444490173399998
392,107.49699550441825,0.19431037515100003
393,107.51327334269212,0.194507143228
394,107.32204027489642,0.19405789811399998
395,107.41498136811431,0.19395267670399996
396,107.32517772359161,0.19411456553900008
397,107.3214411178232,0.19332774197199998
398,107.38177494119694,0.193811388882
399,107.22722184094607,0.19350717141100005
400,107.6477770438762,0.194323651865
401,107.85267622485024,0.19388839650700007
402,108.04120900988283,0.19429801803900004
403,107.64510008868555,0.193874434448
404,107.750340343384,0.19353694145099998
405,107.93817635029849,0.19427937763799996
406,108.1781398685405,0.194086554766
407,108.23779749562138,0.19406835280399992
408,108.09313062268053,0.19452790646200002
409,108.24288565869891,0.194444224288
410,108.33332614651638,0.19409891263699997
411,108.05429621270844,0.19401118255799998
412,108.10129969987143,0.193886849822
413,108.24623763477136,0.19395146324799994
414,108.42633001067934,0.19371170544499994
415,108.53495892985804,0.193833234249
416,108.58786603316351,0.19351023419699998
417,108.75623541255928,0.19341506098900008
418,108.77545719161874,0.1936598479970001
419,108.78546260522435,0.19378194229900003
420,108.93487829413121,0.19410726695400005
421,108.91745252152305,0.194460326927
422,109.05241049660205,0.19414941736399993
423,109.15919576574397,0.19432746063200002
424,109.18874804432042,0.19454104214800005
425,109.31530207965582,0.19483889135599997
426,108.94289010259693,0.194611310351
427,109.12130010477583,0.195017709188
428,108.72250059383872,0.1950899618109999
429,108.88157638056039,0.1950652106020001
430,109.06577887697273,0.19502424191900003
431,109.16257887992757,0.19455432118799998
432,108.85535520871083,0.19471218778600008
433,109.16679815867553,0.194363454807
434,108.8687195278874,0.19439684461200002
435,109.14273101480093,0.19434767788700003
436,109.32066295738424,0.19389475662400002
437,109.11501230229233,0.19372618828799992
438,109.39078300567485,0.19383575577700007
439,109.60449648896257,0.19399235228300005
440,109.74964788868837,0.19398513186100008
441,109.8849093092477,0.19376720400299996
442,110.06031481875664,0.194039371196
443,110.04289652677018,0.194055906552
444,110.0982286245114,0.19396975255799997
445,110.20323264514943,0.19419523258499993
446,110.320790377455,0.19414480002399992
447,110.42541658164266,0.19435510899499997
448,110.5203564624098,0.19460080946299996
449,110.60354700552841,0.19461975034700008
450,110.63144676098297,0.19451868391100002
451,110.7258353597828,0.19492425368099997
452,110.79529176500526,0.19451912551100004
453,110.88808343008209,0.19449395338599995
454,110.87712048925184,0.194424280341
455,110.49461454297428,0.19400341851699998
456,110.73208401968245,0.19435803068399993
457,110.85492976310557,0.19448554207800006
458,110.50616979463888,0.19415412573400004
459,110.20482559996059,0.19422733714399998
460,110.07104035716262,0.19418230537000003
461,110.01201497836853,0.19400955491100003
462,109.92614278562814,0.19420279523999984
463,109.92157093574191,0.19388816029699996
464,109.9532474016685,0.19426658237100003
465,109.91178150417127,0.194227384519
466,109.97609616840111,0.19415720549999993
467,110.50189342854469,0.19444288243100005
468,110.42327553055658,0.1943969924690001
469,110.79078587008804,0.19462463143000008
470,110.6663469448038,0.194426455773
471,111.00871077632787,0.194207678494
472,111.34895510258252,0.194007003189
473,111.54337940427102,0.1938916313079999
474,111.76635338471445,0.19383726189899997
475,111.43386647389725,0.19390675977400007
476,111.16734388136202,0.19382918653600012
477,111.00539033283681,0.19361114580400007
478,110.96628008805612,0.19350160433200003
479,110.86763828678944,0.19338280793100004
480,110.88346690693244,0.19358190610000003
481,111.36014367884916,0.193526038538
482,111.21383950076417,0.19335084046600004
483,111.16753440795557,0.19287157702700009
484,111.19436498492105,0.19294574591800007
485,111.6270344486072,0.19292226461899997
486,111.52525141810112,0.192842505958
487,111.47716016218985,0.19293302554199998
488,111.41343091784057,0.19305629358600007
489,111.78700684309196,0.19261347101100001
490,112.16987883729287,0.19278211588499994
491,112.3462112174628,0.1930033313770001
492,112.5866902200942,0.19278808000900005
493,112.79978993066248,0.19271032000099997
494,112.56002000144836,0.192744154798
495,112.43923589885246,0.1927933430580001
496,112.38200950047282,0.19293928432099994
497,112.61553276391145,0.19289535174899997
498,112.86939212076996,0.19286998773999986
499,113.04797059428314,0.19279208882300003
500,113.24166080925683,0.19272950078999995
501,113.37042922477285,0.19258147776800005
502,113.56532477539628,0.19255857150900002
503,113.77960287797389,0.19236669557600006
504,113.84117181430241,0.19236093131699994
505,113.93540029032499,0.19260000248600007
506,114.05257603107009,0.191959637656
507,114.17306895474114,0.19218422442000005
508,114.29286589761601,0.19272926006400004
509,114.30443019086474,0.19265265844699997
510,114.40205387716219,0.19350360043500003
511,114.48160080423744,0.19357704337799997
512,114.55911896384667,0.19370444836199996
513,114.62732702136486,0.193627483541
514,114.65910062011814,0.19324045254400002
