rosbagTimestamp,data
1662565031400648824,49029120
1662565032418924357,49680384
1662565033444903796,50409472
1662565034469674874,50720768
1662565035495797911,51261440
1662565036520799475,51531776
1662565037544133589,52072448
1662565038571105925,52342784
1662565039592541866,52613120
1662565040615741737,52613120
1662565041639793527,52883456
1662565042666212805,53153792
1662565043685788174,53424128
1662565044709092325,53694464
1662565045735234211,53964800
1662565046755795161,54235136
1662565047782186547,54235136
1662565048805939562,54505472
1662565049823682663,54775808
1662565050848477220,54775808
1662565051870468462,55316480
1662565052897005248,55586816
1662565053924712530,55586816
1662565054948545664,56127488
1662565055969294918,56455168
1662565056993212479,56455168
1662565058016317036,56721408
1662565059040906448,56991744
1662565060066705051,56991744
1662565061093850347,57262080
1662565062119585444,57262080
1662565063138867036,57532416
1662565064164207050,57802752
1662565065186796200,57802752
1662565066210171045,58073088
1662565067235977640,58073088
1662565068258635630,58343424
1662565069283679058,58613760
1662565070305661055,58884096
1662565071330671797,58884096
1662565072358393670,59154432
1662565073378957037,59154432
1662565074401301216,59424768
1662565075424427525,59695104
1662565076447059685,59695104
1662565077470500067,59965440
1662565078493229258,59965440
1662565079524410674,59965440
1662565080551054737,60235776
1662565081578272091,60506112
1662565082599637554,60506112
1662565083622423178,60776448
1662565084645706738,61046784
1662565085671416711,61046784
1662565086701058703,61317120
1662565087728755199,61587456
1662565088751971453,61587456
1662565089774382870,61857792
1662565090798612202,62128128
1662565091818828496,62128128
1662565092842731023,62398464
1662565093866985412,62398464
1662565094889384156,62668800
1662565095912503060,62939136
1662565096933866366,62939136
1662565097959928661,63209472
1662565098984107404,63209472
1662565100008609252,63479808
1662565101031129143,63750144
1662565102056474673,63750144
1662565103075424920,64020480
1662565104100228431,64290816
1662565105118184631,64290816
1662565106143827042,64561152
1662565107168120143,64831488
1662565108191847293,64831488
1662565109215043427,65101824
1662565110234691538,65101824
1662565111262099709,65372160
1662565112288869299,65642496
1662565113314954676,65642496
1662565114338168932,65912832
1662565115364131344,66183168
1662565116388690326,66183168
1662565117409955108,66453504
1662565118432944957,66723840
1662565119460172659,66723840
1662565120484395417,66994176
1662565121509981255,66994176
1662565122535028409,67264512
1662565123553042699,67534848
1662565124579532035,67805184
1662565125605953056,67805184
1662565126631900455,68075520
1662565127657252189,68345856
1662565128686097477,68345856
1662565129707863730,68616192
1662565130732011954,68616192
1662565131760599203,68886528
1662565132782596938,69156864
1662565133811203526,69156864
1662565134834811380,69697536
1662565135855093579,69697536
1662565136878674180,69697536
1662565137902279413,69967872
1662565138928351223,69967872
1662565139951351976,70238208
1662565140976910247,70508544
1662565142004587063,70508544
1662565143026901398,70508544
1662565144056395516,70778880
1662565145085484782,71049216
1662565146111707231,71049216
1662565147138718243,71319552
1662565148159890028,71319552
1662565149182551064,71589888
1662565150209892273,71860224
1662565151233716218,71860224
1662565152256596360,72130560
1662565153283689005,72130560
1662565154307876277,72400896
1662565155330336143,72671232
1662565156354919416,72671232
1662565157378778605,72941568
1662565158404891975,72941568
1662565159430437451,73211904
1662565160452658096,73482240
1662565161472893928,73482240
1662565162496723229,73752576
1662565163523332562,74022912
1662565164552162135,74022912
1662565165575284879,74293248
1662565166597456108,74293248
1662565167621905395,74563584
1662565168641725379,74833920
1662565169668317694,74833920
1662565170694544562,75104256
1662565171719726874,75374592
1662565172744248267,75374592
1662565173766784489,75644928
1662565174789689602,75644928
1662565175809918168,75915264
1662565176835841168,76185600
1662565177862650243,76185600
1662565178887742165,76455936
1662565179914450964,76726272
1662565180938114516,76726272
1662565181959845022,76996608
1662565182983829981,77266944
1662565184006777701,77266944
1662565185029767674,77537280
1662565186058339358,77807616
1662565187081416315,77807616
1662565188105995171,78077952
1662565189126758792,78077952
1662565190149223569,78348288
1662565191174764101,78618624
1662565192200748082,78618624
1662565193234778306,78888960
1662565194252906163,79159296
1662565195272564245,79159296
1662565196294386624,79429632
1662565197320183226,79699968
1662565198345227407,79699968
1662565199367788901,79970304
1662565200394884158,80240640
1662565201414277866,80510976
1662565202433395092,80781312
1662565203460317903,81051648
1662565204483299420,81321984
1662565205507330943,81592320
1662565206534700084,81862656
1662565207561929384,82132992
1662565208583313516,82673664
1662565209603825719,83210240
1662565210626572482,83750912
1662565211650915466,83750912
1662565212676335915,84291584
1662565213701321698,84561920
