rosbagTimestamp,data
1662763853294831868,0.0
1662763854317138384,0.0
1662763855338542873,0.0
1662763856356926085,0.0
1662763857401512289,0.0
1662763858418459709,13.8000001907
1662763859441590420,14.6999998093
1662763860458906965,12.8000001907
1662763861485719147,13.6000003815
1662763862504662633,13.6999998093
1662763863527318680,13.6999998093
1662763864547450871,13.6999998093
1662763865569605453,11.6999998093
1662763866597123634,13.6000003815
1662763867621847873,12.6999998093
1662763868658964239,14.5
1662763869680843538,13.6999998093
1662763870700798808,11.8000001907
1662763871719474703,13.6999998093
1662763872745773592,12.6999998093
1662763873762432083,13.8000001907
1662763874784967710,11.6999998093
1662763875813501348,13.6000003815
1662763876839278715,13.6000003815
1662763877862745116,12.6999998093
1662763878885803493,10.8000001907
1662763879909823439,11.6999998093
1662763880932195478,14.6999998093
1662763881954276743,13.6999998093
1662763882980984558,16.6000003815
1662763884001643747,13.6999998093
1662763885025959783,12.6999998093
1662763886046879827,13.6999998093
1662763887065687950,15.6999998093
1662763888091016504,11.6999998093
1662763889108980442,12.8000001907
1662763890130451586,12.6999998093
1662763891155749540,11.6999998093
1662763892182443122,11.6999998093
1662763893204869258,13.6999998093
1662763894222296714,13.8000001907
1662763895245514525,11.6999998093
1662763896272546597,13.6000003815
1662763897295884886,12.6999998093
1662763898317916869,13.6999998093
1662763899349778370,11.6000003815
1662763900369880640,10.8000001907
1662763901396916264,11.6999998093
1662763902419248384,12.6999998093
1662763903449162528,12.6999998093
1662763904466164526,11.8000001907
1662763905485111079,10.8000001907
1662763906507845156,11.6999998093
1662763907531953526,11.6999998093
1662763908556644266,13.6999998093
1662763909581652525,13.6999998093
1662763910604947496,13.6999998093
1662763911622713219,12.8000001907
1662763912643948236,11.8000001907
1662763913669764275,10.6999998093
1662763914688872943,10.8000001907
1662763915709763387,12.6999998093
1662763916734152535,10.6999998093
1662763917751001088,11.8000001907
1662763918770047907,10.8000001907
1662763919793778047,12.6999998093
1662763920822819038,12.6000003815
1662763921840131716,11.8000001907
1662763922858414007,12.8000001907
1662763923874258679,11.8000001907
1662763924890362151,10.8000001907
1662763925914443344,12.6999998093
1662763926941323413,13.6000003815
1662763927963800407,13.6999998093
1662763928986999757,12.6999998093
1662763930011473553,13.6999998093
1662763931036451008,11.6999998093
1662763932060045928,13.6999998093
1662763933079646728,11.8000001907
1662763934098186532,12.8000001907
1662763935121354049,11.6999998093
1662763936144409871,12.6999998093
1662763937163224410,12.8000001907
1662763938181105425,11.8000001907
1662763939199014720,10.8000001907
1662763940223576153,12.6999998093
1662763941247862944,11.6999998093
1662763942263608207,11.8000001907
1662763943282452077,12.8000001907
1662763944308956802,11.6999998093
1662763945335414583,12.6999998093
1662763946357905890,13.6999998093
1662763947382042962,11.6999998093
1662763948397620559,12.8000001907
1662763949422414280,12.6999998093
1662763950442362904,12.6999998093
1662763951469574206,13.6000003815
1662763952493881142,14.6000003815
1662763953510922417,12.8000001907
1662763954527931348,11.8000001907
1662763955545184483,11.8000001907
1662763956561069229,9.80000019073
1662763957577899445,11.8000001907
1662763958594056023,10.8000001907
1662763959622415121,13.6000003815
1662763960643965676,13.6999998093
1662763961671746590,11.6999998093
1662763962693315258,12.6999998093
1662763963713102015,11.8000001907
1662763964731414041,10.8000001907
1662763965763109054,12.6000003815
1662763966794739754,14.6999998093
1662763967818871229,12.6000003815
1662763968844572595,11.6999998093
1662763969863179958,11.8000001907
1662763970881862206,11.8000001907
1662763971902996756,13.6999998093
1662763972921957370,11.8000001907
1662763973941592171,13.6999998093
1662763974973161133,12.6999998093
1662763975988846742,11.8000001907
1662763977007885822,12.8000001907
1662763978031745234,9.80000019073
1662763979049990290,10.8000001907
1662763980069226851,11.8000001907
1662763981087012579,12.8000001907
1662763982116833492,14.6000003815
1662763983142289514,11.6999998093
1662763984167855403,11.6999998093
1662763985193791227,10.6999998093
1662763986213362933,12.8000001907
1662763987236703533,10.6999998093
1662763988262382757,12.6999998093
1662763989287592998,12.6999998093
1662763990310518814,12.6999998093
1662763991332661690,11.6999998093
1662763992351752568,11.8000001907
1662763993378522556,12.6999998093
1662763994396342382,10.8000001907
1662763995422661593,12.6999998093
1662763996441290739,13.6999998093
1662763997469179779,10.6999998093
1662763998492297952,11.6999998093
1662763999518189668,9.69999980927
1662764000543065554,10.6999998093
1662764001566858829,11.6999998093
1662764002597542373,12.6000003815
1662764003622738689,11.6999998093
1662764004641125565,11.8000001907
1662764005666916109,12.6999998093
1662764006685762139,10.8000001907
1662764007711052374,12.6999998093
1662764008736772473,13.6000003815
1662764009772635543,12.6000003815
1662764010792552632,10.8000001907
1662764011809363034,11.8000001907
1662764012828187029,11.8000001907
1662764013851196196,11.6999998093
1662764014874062716,11.6999998093
1662764015892131515,11.8000001907
1662764016915496125,13.6999998093
1662764017934032499,12.8000001907
1662764018959741337,12.6999998093
1662764019979488965,11.8000001907
1662764021007007306,11.6999998093
1662764022032832503,11.6999998093
1662764023051797266,12.8000001907
1662764024069536859,12.8000001907
1662764025090172528,13.6999998093
1662764026115372533,11.6999998093
1662764027135411310,12.6999998093
1662764028158880571,12.6999998093
1662764029184601022,13.6000003815
1662764030209231428,11.6999998093
1662764031235209784,13.6000003815
1662764032258521391,10.6999998093
1662764033278142268,9.80000019073
1662764034299483227,11.6999998093
1662764035324911817,9.80000019073
1662764036341894227,11.8000001907
1662764037364837231,8.80000019073
1662764038383310593,11.8000001907
1662764039407956845,8.80000019073
1662764040430303131,1.0
1662764041447185925,0.0
1662764042464058535,0.0
1662764043480871154,0.0
1662764044501040259,0.0
