rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1666133355016511117,,0,,1624536541,955210686,"""map""",,,0.0309535829581,-0.0134763744752,0.00133105158918,,0.000426047662592,-0.000835859593662,0.00543484909867,0.999984785799
1666133355071824244,,1,,1624536542,89265585,"""map""",,,0.0482904908627,-0.0199932528038,-0.00292174228618,,0.00280526474929,-0.00244481344865,0.00833847960908,0.999958305682
1666133355183213298,,2,,1624536542,223320246,"""map""",,,0.0596534903394,-0.0238837959094,-0.00351782574112,,0.00282620970383,-0.00350734448977,0.00927955337073,0.999946801439
1666133355322985601,,3,,1624536542,357407808,"""map""",,,0.0747152576835,-0.0316531115871,-0.0057503952345,,0.00341579907733,-0.0038012233038,0.0136551134329,0.999893711819
1666133355451841458,,4,,1624536542,491489887,"""map""",,,0.0918498328935,-0.0363102278929,-0.00424327127205,,0.00274502679776,-0.00332645862878,0.0166211010709,0.999852557041
1666133355582814827,,5,,1624536542,625566006,"""map""",,,0.107980418215,-0.0389950537478,-0.00288445908672,,0.00330840140764,-0.00655061437344,0.0177005039935,0.99981640084
1666133355737102353,,6,,1624536542,759637594,"""map""",,,0.123396150002,-0.0388319216381,-0.00572284516296,,0.00415494476237,-0.00844987626628,0.0176652537778,0.99979961891
1666133355880041391,,7,,1624536542,893704176,"""map""",,,0.134399608617,-0.0450447936407,-0.00485276399422,,0.00213599119881,-0.00619659043595,0.0198150580129,0.999782173453
1666133356004074786,,8,,1624536543,27765274,"""map""",,,0.153793061404,-0.052257097038,-0.0111942141937,,0.00717374586706,-0.00458883326183,0.0251596603142,0.999647175118
1666133356186496511,,9,,1624536543,161820650,"""map""",,,0.16993665775,-0.0559845460017,-0.00698354753697,,0.00612876521562,-0.0062951311285,0.0267433843746,0.999603721957
1666133356268556842,,10,,1624536543,295955420,"""map""",,,0.183235161549,-0.055471543233,-0.00998587400294,,0.00617137364031,-0.0107978111287,0.0261022904821,0.999581905225
1666133356404337596,,11,,1624536543,430036783,"""map""",,,0.196655620075,-0.0606326730886,-0.0105385894136,,0.00508892535871,-0.011725527177,0.0293338367275,0.999487939504
1666133356539973990,,12,,1624536543,564112902,"""map""",,,0.213869670827,-0.0652236994772,-0.0071673848385,,0.00461123967524,-0.0085355684382,0.0326299370667,0.999420422744
1666133356671209411,,13,,1624536543,698182583,"""map""",,,0.22175307906,-0.0593339581861,-0.0102825238489,,0.00461481478868,-0.00967096013315,0.0299340455545,0.999494432264
1666133356875782853,,14,,1624536543,832248211,"""map""",,,0.234009389447,-0.0587229287086,-0.00993561465117,,0.00335781787999,-0.0105956460838,0.0292917502767,0.999509109769
1666133356949386988,,15,,1624536543,966308355,"""map""",,,0.249079274327,-0.0635044559801,-0.00963018326541,,0.00224969763557,-0.00973302592071,0.0319257989737,0.999440327132
1666133357066848266,,16,,1624536544,100363016,"""map""",,,0.260390488489,-0.0665898545905,-0.00919213570862,,-0.000722356910922,-0.00946331808516,0.0338004651194,0.999383542667
1666133357252687431,,17,,1624536544,234411716,"""map""",,,0.272606546115,-0.0622440538009,-0.00840141372313,,-0.00428676064738,-0.00902054285025,0.0323542702838,0.999426565564
1666133357350176711,,18,,1624536544,368488550,"""map""",,,0.286901486228,-0.0551302878776,-0.0126416057068,,-0.00492070467957,-0.0125426213993,0.0296590326627,0.999469266064
1666133357472144847,,19,,1624536544,502563953,"""map""",,,0.299039529442,-0.0593591941355,-0.00910779640294,,-0.00738749877181,-0.0109095463502,0.0322290480422,0.99939365929
1666133357601482842,,20,,1624536544,636634111,"""map""",,,0.312666438225,-0.0617371824377,-0.00909564459098,,-0.010160776067,-0.0118526190982,0.034526706117,0.999281833975
1666133357738155060,,21,,1624536544,770697594,"""map""",,,0.32377639731,-0.0587131428442,-0.00645343697074,,-0.012234751454,-0.00849078401491,0.0319890991872,0.999377265388
1666133357865776129,,22,,1624536544,904756546,"""map""",,,0.338370448004,-0.0602335073868,-0.00686065081281,,-0.0133362667826,-0.00920237492561,0.0332345782421,0.999316227612
1666133357998821690,,23,,1624536545,38810253,"""map""",,,0.349127290769,-0.0571336345193,-0.00542959117701,,-0.0144082416244,-0.00779444258547,0.0303807771697,0.999404156017
