rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1665008785568477722,,907,,1624536685,624626637,"""world""",,,1.46110750977,0.182114711818,2.05844464594,,0.0366162480736,-0.82613169599,-0.248989293505,0.504152757583
1665008786104139627,,908,,1624536685,758691072,"""world""",,,1.46098304739,0.182254066087,2.05856477334,,0.0361363985538,-0.826484563796,-0.24728339353,0.504448560104
1665008786641563111,,909,,1624536685,892750502,"""world""",,,1.46098533122,0.182270973904,2.05860191571,,0.0362199798105,-0.826640932198,-0.24686665168,0.504390462406
1665008787374962018,,910,,1624536686,26803255,"""world""",,,1.46096233572,0.182346790407,2.05873240436,,0.036196961136,-0.827099608597,-0.246259181884,0.503936933356
1665008787723345831,,911,,1624536686,160861969,"""world""",,,1.46077663279,0.18286949149,2.05918419276,,0.0386979576325,-0.828981966097,-0.242138395577,0.502653325214
1665008788271366986,,912,,1624536686,294947624,"""world""",,,1.46110496512,0.183179968283,2.05943039588,,0.0418094227961,-0.828030876728,-0.240054992162,0.504965781106
1665008788803424783,,913,,1624536686,429027557,"""world""",,,1.46072364187,0.182060684221,2.06066822441,,0.0449927794446,-0.827989477417,-0.242612907611,0.503535552017
1665008789336120163,,914,,1624536686,563101292,"""world""",,,1.4610302284,0.181730292977,2.06068279764,,0.0466211181452,-0.827306353864,-0.244138246003,0.503772949886
1665008789876787582,,915,,1624536686,697170973,"""world""",,,1.46131064598,0.181494902954,2.06087139221,,0.0478598663055,-0.827340114373,-0.244611943089,0.503371399311
1665008790403859281,,916,,1624536686,831235170,"""world""",,,1.46138217408,0.181370248698,2.06100637275,,0.0483993263676,-0.827367690052,-0.244640174614,0.503260763055
1665008790936768173,,917,,1624536686,965293884,"""world""",,,1.4610733543,0.181008043846,2.06192641015,,0.0521596168529,-0.829106683023,-0.243914975259,0.500366832814
1665008791487328297,,918,,1624536687,99346638,"""world""",,,1.45978404842,0.181066490818,2.06215376025,,0.0528264616172,-0.831161274354,-0.245754254577,0.495968897537
1665008792047166226,,919,,1624536687,233421564,"""world""",,,1.45959417087,0.181405352155,2.06282422217,,0.0531594995091,-0.833137786105,-0.249935089438,0.490497653454
1665008792557196438,,920,,1624536687,367499352,"""world""",,,1.45958513815,0.181541047129,2.06269254685,,0.0530561721108,-0.832560711592,-0.250777534597,0.491058379681
1665008793086351515,,921,,1624536687,501571178,"""world""",,,1.4598308889,0.181688242141,2.06194696179,,0.0502553456282,-0.830389188852,-0.252345937105,0.494216271788
1665008793694445278,,922,,1624536687,635637045,"""world""",,,1.45929419618,0.183103761766,2.06026158966,,0.0400330892888,-0.826918701274,-0.249572337188,0.502311120478
1665008794206248745,,923,,1624536687,769698381,"""world""",,,1.45909649361,0.183435229823,2.05975937843,,0.0373304739675,-0.825858692934,-0.249592051938,0.504249603498
1665008794930755242,,924,,1624536687,903754473,"""world""",,,1.45910463484,0.183455142586,2.05954835935,,0.0366511498551,-0.825225854063,-0.25060090531,0.504834794025
1665008795308900724,,925,,1624536688,37804842,"""world""",,,1.45913546983,0.183488543098,2.05945372022,,0.0360706961803,-0.82504475014,-0.250856727392,0.505045510292
1665008795796622927,,926,,1624536688,171867132,"""world""",,,1.45930415139,0.183507396737,2.05951429537,,0.0359957127488,-0.82503542935,-0.250652136188,0.505167650989
1665008796367045315,,927,,1624536688,305950403,"""world""",,,1.46000981688,0.183654203927,2.05940775894,,0.0363728168477,-0.824333369589,-0.248923937683,0.507137444117
1665008796877357617,,928,,1624536688,440028429,"""world""",,,1.46004983818,0.183771141813,2.05942907719,,0.0377479281042,-0.824730449537,-0.247912824904,0.506886585716
1665008797415638782,,929,,1624536688,574100971,"""world""",,,1.45994396851,0.183876950038,2.05917990028,,0.0430750215875,-0.823250401428,-0.247254658239,0.509184105254
1665008797944329256,,930,,1624536688,708167315,"""world""",,,1.46038374893,0.184370470573,2.05833834702,,0.0508209077487,-0.820195065614,-0.242806365535,0.515502045131
1665008798458943725,,931,,1624536688,842229366,"""world""",,,1.46044577832,0.184323026615,2.05833027642,,0.051454797197,-0.820033469999,-0.242375623032,0.515898797524
1665008799004396475,,932,,1624536688,976285934,"""world""",,,1.46007440413,0.18326985896,2.05866979425,,0.0564484328758,-0.819369915881,-0.245165504785,0.515112017563
1665008799543560857,,933,,1624536689,110330105,"""world""",,,1.46033992372,0.183156353745,2.05872289231,,0.0569209212239,-0.818877579178,-0.244830065283,0.516001703661
1665008800080220387,,934,,1624536689,244424105,"""world""",,,1.46029439955,0.183369747817,2.05882868052,,0.0585930356729,-0.819518949432,-0.243165308344,0.515583340023
1665008800630471867,,935,,1624536689,378514290,"""world""",,,1.4603339648,0.183510421096,2.05918433313,,0.0588227973531,-0.821194880133,-0.239637475532,0.514541278884
1665008801173790186,,936,,1624536689,512599468,"""world""",,,1.46057532123,0.183658450663,2.05924080614,,0.0584131371477,-0.821719660457,-0.237225372706,0.514867776786
