rosbagTimestamp,data
1624528740854680224,59076608
1624528741865931935,59121664
1624528742899348187,58552320
1624528743911649912,58306560
1624528744947747326,59031552
1624528745980163587,59125760
1624528747008415748,58761216
1624528748043332961,58966016
1624528749073615958,58773504
1624528750097724424,59854848
1624528751127100188,58339328
1624528752156725751,58945536
1624528753184870738,57978880
1624528754211407429,58789888
1624528755250914173,58261504
1624528756279251686,58310656
1624528757316314700,58236928
1624528758333898539,59047936
1624528759367396809,59588608
1624528760381358047,58466304
1624528761411723471,59277312
1624528762437873461,58822656
1624528763477066968,57831424
1624528764514317889,57622528
1624528765547935462,58703872
1624528766563432311,59244544
1624528767596955221,59215872
1624528768621357431,59039744
1624528769644363128,57753600
1624528770683179275,58781696
1624528771700219201,58675200
1624528772724741553,58413056
1624528773753798680,57585664
1624528774774547948,58646528
1624528775801953501,58527744
1624528776831100361,60096512
1624528777859343035,60104704
1624528778871814511,59285504
1624528779905074548,58888192
1624528780926782551,59047936
1624528781948677424,59252736
1624528782970172405,59060224
1624528784004325100,59326464
1624528785032903449,58818560
1624528786053349070,58818560
1624528787070939761,59006976
1624528788120235728,58200064
1624528789131630025,59998208
1624528790164193759,59146240
1624528791190053746,60493824
1624528792201644918,60375040
1624528793230325142,60375040
1624528794274871815,60375040
1624528795303783111,60375040
1624528796329980328,60375040
1624528797364642365,60375040
1624528798380518217,60375040
1624528799419027845,60375040
1624528800453884444,60375040
1624528801474435712,60645376
1624528802493858735,60915712
1624528803533269116,61456384
1624528804570198987,61456384
1624528805598947517,61456384
1624528806625660578,61456384
1624528807657578125,61456384
1624528808673170660,61456384
1624528809710999637,61456384
1624528810734422742,61456384
1624528811757416898,61456384
1624528812773810679,61456384
1624528813815698291,61456384
1624528814849346226,61456384
1624528815877039650,61456384
1624528816903084247,61456384
1624528817930169294,61456384
1624528818950956821,61456384
1624528819978572884,61456384
1624528821015173830,61456384
1624528822051725979,61456384
1624528823080867934,61456384
1624528824100648523,61456384
1624528825141759872,61456384
1624528826170716253,61456384
1624528827180803936,61456384
1624528828191590715,61456384
1624528829202710427,61456384
1624528830237703140,61456384
1624528831265979085,61456384
1624528832301455839,61456384
1624528833328256824,61456384
1624528834361487816,61456384
1624528835394154992,61456384
1624528836419652101,61456384
1624528837443648725,61456384
1624528838473801702,61456384
1624528839497814175,61456384
1624528840535093483,61456384
1624528841538826634,61456384
1624528842560763677,61456384
1624528843593052787,61456384
1624528844611870879,61456384
1624528845630307753,61456384
1624528846662570240,61456384
1624528847676870432,61456384
1624528848696746597,61456384
1624528849729769654,61456384
1624528850755624475,61456384
1624528851784263853,61456384
1624528852821347822,61456384
1624528853843741584,61456384
1624528854885655414,61456384
1624528855925594938,61456384
1624528856955931505,61456384
1624528857975941471,61456384
1624528858996175683,61456384
1624528860019013236,61456384
1624528861051594119,61456384
1624528862069595405,61456384
1624528863090000595,61456384
1624528864126768946,61456384
1624528865137963724,61456384
1624528866177609754,61456384
1624528867188253945,61456384
1624528868216309204,61456384
1624528869237647982,61456384
1624528870271673721,61456384
1624528871305593394,61456384
1624528872332528827,61456384
1624528873354085272,61456384
1624528874386204659,61456384
1624528875401706471,61456384
1624528876421591215,61456384
1624528877443954121,61456384
1624528878479039157,61456384
1624528879497978599,61456384
1624528880517317283,61456384
1624528881556116295,61456384
1624528882591773745,61456384
1624528883624827050,61456384
1624528884649962039,61456384
1624528885661577060,61456384
1624528886682246403,61456384
1624528887711856463,61456384
1624528888728686316,61456384
1624528889767813351,61456384
1624528890796641473,61456384
1624528891819160710,61456384
1624528892866957141,61456384
1624528893897025728,61456384
1624528894936078539,61456384
1624528895952444706,61456384
1624528896979771154,61456384
1624528898009271289,61456384
1624528899035298924,61456384
1624528900054977792,61456384
1624528901084511461,61456384
1624528902115353393,61456384
1624528903155926943,61456384
1624528904187681228,61456384
1624528905219020394,61456384
1624528906244445531,61456384
1624528907255423636,61456384
1624528908295482287,61456384
1624528909306783525,61456384
1624528910334995369,61456384
1624528911383731105,61456384
1624528912405023846,61456384
1624528913427231881,61456384
1624528914455922076,61456384
1624528915485056425,61456384
1624528916536177624,61456384
1624528917564449681,61456384
1624528918593790907,61456384
1624528919614420558,61456384
1624528920630095546,61456384
