rosbagTimestamp,data
1624528740854680224,52518912
1624528741875992637,52518912
1624528742899348187,52789248
1624528743924126923,53329920
1624528744947747326,54407168
1624528745980163587,55164928
1624528747018482240,55705600
1624528748043332961,56516608
1624528749073615958,56877056
1624528750107727960,58097664
1624528751127100188,58638336
1624528752166788643,59449344
1624528753194933548,59990016
1624528754225056037,60260352
1624528755260940836,62029824
1624528756290935289,62570496
1624528757316314700,63111168
1624528758344123582,63381504
1624528759367396809,63922176
1624528760392076670,64733184
1624528761421784978,65003520
1624528762447936017,65544192
1624528763487263418,66355200
1624528764514317889,66355200
1624528765547935462,67522560
1624528766573489079,68063232
1624528767607014439,68603904
1624528768631414398,69144576
1624528769654422768,69685248
1624528770683179275,70287360
1624528771700219201,70823936
1624528772724741553,71094272
1624528773753798680,71094272
1624528774774547948,71094272
1624528775801953501,71634944
1624528776831100361,71634944
1624528777859343035,71634944
1624528778881935840,71634944
1624528779905074548,71905280
1624528780926782551,71905280
1624528781958743789,71905280
1624528782980243035,71905280
1624528784004325100,71905280
1624528785032903449,72175616
1624528786053349070,72175616
1624528787091069372,72175616
1624528788120235728,72445952
1624528789143110764,72445952
1624528790164193759,72986624
1624528791190053746,72986624
1624528792211707935,72986624
1624528793230325142,72986624
1624528794274871815,72986624
1624528795313844571,73359360
1624528796340046003,73359360
1624528797364642365,73359360
1624528798390518651,73359360
1624528799419027845,73359360
1624528800453884444,73629696
1624528801474435712,74170368
1624528802503945312,74170368
1624528803543327647,74170368
1624528804580371139,74440704
1624528805609007844,74981376
1624528806635722903,74981376
1624528807657578125,74981376
1624528808683208592,75251712
1624528809710999637,75251712
1624528810734422742,75792384
1624528811757416898,75792384
1624528812783872606,75792384
1624528813825726208,76062720
1624528814849346226,76062720
1624528815877039650,76873728
1624528816903084247,76873728
1624528817930169294,77144064
1624528818950956821,77144064
1624528819988656692,77684736
1624528821025206058,77684736
1624528822051725979,77955072
1624528823080867934,78225408
1624528824100648523,78225408
1624528825141759872,78766080
1624528826170716253,78766080
1624528827180803936,79036416
1624528828191590715,79036416
1624528829212771626,79036416
1624528830237703140,79577088
1624528831276041334,79577088
1624528832301455839,79577088
1624528833338319454,79847424
1624528834361487816,79847424
1624528835394154992,80658432
1624528836429712751,80658432
1624528837453716142,80658432
1624528838483915930,80928768
1624528839507874746,80928768
1624528840535093483,81739776
1624528841538826634,81739776
1624528842570833293,81739776
1624528843593052787,82010112
1624528844611870879,82010112
1624528845630307753,82821120
1624528846662570240,82821120
1624528847676870432,83091456
1624528848706808081,83091456
1624528849729769654,83091456
1624528850765700914,83902464
1624528851795716043,83902464
1624528852821347822,83902464
1624528853863801808,84172800
1624528854895725212,84443136
1624528855935657667,84713472
1624528856955931505,84983808
1624528857985981730,84983808
1624528858996175683,85254144
1624528860019013236,85577728
1624528861051594119,85577728
1624528862079654589,85577728
1624528863100085894,85848064
1624528864136832156,85848064
1624528865152527278,86384640
1624528866177609754,86384640
1624528867199402755,86384640
1624528868216309204,86384640
1624528869251590783,86654976
1624528870281736398,86925312
1624528871305593394,86925312
1624528872332528827,87195648
1624528873354085272,87195648
1624528874386204659,87465984
1624528875401706471,88006656
1624528876431654905,88006656
1624528877457120830,88006656
1624528878479039157,88006656
1624528879497978599,88276992
1624528880527379341,88547328
1624528881566173011,88547328
1624528882591773745,88817664
1624528883624827050,88817664
1624528884649962039,88817664
1624528885671931034,89358336
1624528886692327834,89628672
1624528887711856463,89628672
1624528888738750843,89628672
1624528889767813351,89899008
1624528890796641473,90439680
1624528891829233925,90439680
1624528892866957141,90710016
1624528893907086167,90710016
1624528894936078539,90980352
1624528895952444706,90980352
1624528896979771154,91250688
1624528898009271289,91250688
1624528899035298924,91521024
1624528900066701011,91791360
1624528901096317514,91791360
1624528902115353393,92061696
1624528903165984138,92061696
1624528904197741492,92061696
1624528905219020394,92872704
1624528906244445531,92872704
1624528907265482000,93143040
1624528908295482287,93143040
1624528909316924543,93413376
1624528910334995369,93683712
1624528911383731105,93954048
1624528912405023846,94224384
1624528913437322056,94494720
1624528914455922076,99381248
1624528915495115371,100462592
1624528916546769903,101273600
1624528917564449681,101543936
1624528918593790907,101814272
1624528919624479918,102084608
1624528920641544455,102625280
